fighter_id,name,height_in,weight_lbs,reach_in,stance,dob,LEAK_record_raw,LEAK_record_wins,LEAK_record_losses,LEAK_record_draws,LEAK_record_nc,LEAK_slpm,LEAK_str_acc_pct,LEAK_sapm,LEAK_str_def_pct,LEAK_td_avg,LEAK_td_acc_pct,LEAK_td_def_pct,LEAK_sub_avg,reach_in_imputed,reach_imputed
dc07493a87dc0a6e,Alex Reyes,71.0,155.0,73.0,Orthodox,1986-10-02,13-5-0,13,5,0,0,4.46,46.0,6.92,48.0,1.5,28.0,0.0,0.0,73.0,False
dc0f07928009a127,Rob Emerson,69.0,155.0,70.0,Orthodox,1981-07-30,18-12-0 (1 NC),18,12,0,1,2.5,30.0,2.83,64.0,2.02,52.0,65.0,0.4,70.0,False
dc3b9cf7641b7ab6,Drako Rodriguez,68.0,135.0,69.0,Orthodox,1996-06-16,7-3-0,7,3,0,0,3.37,36.0,4.4,58.0,2.93,66.0,75.0,0.7,69.0,False
dc5a6b2fdb27e7dc,Amilcar Alves,72.0,170.0,,Southpaw,1988-08-08,15-12-0,15,12,0,0,0.5,46.0,2.02,30.0,0.0,0.0,53.0,0.0,73.85948512612573,True
dc7927cd622676a7,Victor Altamirano,68.0,125.0,70.0,Switch,1991-01-23,12-5-0,12,5,0,0,4.58,53.0,3.82,53.0,2.88,38.0,63.0,0.0,70.0,False
dc950d59dc590aca,Ebenezer Fontes Braga,72.0,199.0,,Orthodox,1969-04-14,13-7-2,13,7,2,0,2.42,50.0,0.42,71.0,0.0,0.0,90.0,0.6,73.85948512612573,True
dc9572dd6ec74859,Colby Covington,71.0,170.0,72.0,Orthodox,1988-02-22,17-5-0,17,5,0,0,3.81,38.0,3.09,54.0,3.64,42.0,68.0,0.2,72.0,False
dcbf01d605681ad1,Elizabeth Phillips,66.0,135.0,65.0,Orthodox,1986-08-20,6-6-0,6,6,0,0,2.6,33.0,3.07,58.0,0.75,25.0,53.0,0.2,65.0,False
dccb63727f2f5f74,Matt Frevola,69.0,155.0,71.0,Orthodox,1990-06-11,11-6-1,11,6,1,0,3.3,39.0,3.76,56.0,2.34,41.0,40.0,0.8,71.0,False
dcdd511ff757f15c,Oli Thompson,73.0,242.0,75.0,Orthodox,1980-01-02,17-10-0,17,10,0,0,1.66,46.0,5.31,46.0,0.0,0.0,50.0,0.5,75.0,False
dd12382f28296f7b,Wang Guan,69.0,145.0,71.0,Orthodox,1986-03-14,20-1-1,20,1,1,0,4.73,43.0,3.27,60.0,0.0,0.0,0.0,0.0,71.0,False
dd37fd509af89f15,Josh Koscheck,70.0,170.0,73.0,Orthodox,1977-11-30,17-11-0,17,11,0,0,1.79,36.0,2.27,63.0,2.46,48.0,64.0,0.4,73.0,False
dd4c16777fb2ccf9,Heather Clark,66.0,115.0,64.0,Orthodox,1980-09-19,7-6-0,7,6,0,0,3.69,49.0,5.62,50.0,0.33,4.0,80.0,0.3,64.0,False
dd6103dd7127db1d,Mike Malott,73.0,170.0,73.0,Orthodox,1991-11-07,14-2-1,14,2,1,0,4.02,48.0,3.09,56.0,1.63,50.0,57.0,0.7,73.0,False
dd8aec6de7035943,Dan Evensen,75.0,250.0,,Orthodox,1974-06-01,11-4-0,11,4,0,0,0.27,10.0,3.86,38.0,0.0,0.0,0.0,4.0,77.02552651451502,True
dd992d569aaebee6,Jesse Taylor,72.0,170.0,73.0,Orthodox,1983-01-02,31-15-0,31,15,0,0,1.94,65.0,0.55,38.0,7.28,50.0,100.0,3.1,73.0,False
dda15dbfafb792df,Kevin Jousset,74.0,170.0,75.0,Orthodox,1993-05-02,10-4-0,10,4,0,0,6.61,51.0,6.49,50.0,0.69,40.0,100.0,0.3,75.0,False
ddbe4fa2ea573393,Jimmy Quinlan,72.0,185.0,,Orthodox,1986-05-25,3-1-1,3,1,1,0,2.08,70.0,5.94,16.0,4.46,25.0,0.0,0.0,73.85948512612573,True
ddf3e0ea10ea6d8c,Jorge de Oliveira,68.0,155.0,,Orthodox,1980-01-22,9-2-0,9,2,0,0,1.26,31.0,4.84,48.0,0.0,0.0,22.0,0.0,69.63809660827336,True
de12bd65e2f46478,Pat Schilling,68.0,145.0,,Orthodox,1988-08-28,5-2-0,5,2,0,0,1.87,26.0,8.24,52.0,0.0,0.0,0.0,0.0,69.63809660827336,True
de26d906f2874dd4,Saygid Izagakhmaev,72.0,170.0,74.0,Orthodox,1994-09-03,22-3-0,22,3,0,0,1.33,58.0,1.73,58.0,4.0,40.0,100.0,0.0,74.0,False
de3ed2e152520c8d,Cal Worsham,71.0,230.0,,Orthodox,1963-06-11,13-10-0,13,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.80413799666265,True
de45aaae23dfa392,Christos Giagos,70.0,155.0,71.0,Orthodox,1990-01-23,20-12-0,20,12,0,0,3.03,41.0,3.21,50.0,2.84,36.0,52.0,0.4,71.0,False
de594b35c45c2e9a,Eduarda Moura,66.0,125.0,67.0,Orthodox,1994-02-28,12-2-0,12,2,0,0,2.57,37.0,2.5,58.0,3.58,34.0,80.0,0.4,67.0,False
de62052b2ede65ba,Matt Arroyo,70.0,170.0,72.0,Orthodox,1982-09-01,3-3-0,3,3,0,0,1.62,47.0,2.01,58.0,2.12,36.0,100.0,5.3,72.0,False
de75d1c45a39e221,Sergio Pettis,66.0,125.0,69.0,Orthodox,1993-08-18,18-5-0,18,5,0,0,3.88,37.0,2.91,65.0,0.85,40.0,67.0,0.4,69.0,False
de83f920fd302871,Tommy Gantt,71.0,155.0,76.0,Orthodox,1993-01-09,12-0-0 (1 NC),12,0,0,1,2.92,75.0,0.85,43.0,11.29,36.0,100.0,1.4,76.0,False
dea070ed4a2a8281,Thiago Santos,74.0,205.0,76.0,Orthodox,1984-01-07,22-11-0,22,11,0,0,3.72,48.0,2.57,53.0,0.88,33.0,65.0,0.1,76.0,False
dedc3bb440d09554,Anthony Macias,69.0,185.0,,Switch,1969-02-09,26-18-0,26,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.69344373773646,True
dee294e9717012c2,Malcolm Gordon,67.0,125.0,71.0,Switch,1990-05-19,14-8-0,14,8,0,0,2.5,45.0,2.0,43.0,1.72,35.0,26.0,1.0,71.0,False
def8166ff24bd237,Brian Ortega,68.0,155.0,69.0,Switch,1991-02-21,16-5-0 (1 NC),16,5,0,1,3.84,37.0,6.38,49.0,0.93,25.0,54.0,0.9,69.0,False
df05aa15b2d66f57,Chris Tuchscherer,74.0,258.0,76.0,Orthodox,1975-09-08,21-4-0 (1 NC),21,4,0,1,1.35,31.0,3.17,47.0,1.19,18.0,0.0,0.6,76.0,False
df1eb4354d18a906,Scott Holtzman,69.0,155.0,69.0,Orthodox,1983-09-30,14-6-0,14,6,0,0,4.32,47.0,3.66,55.0,1.88,56.0,67.0,0.2,69.0,False
df2bf09c99594848,Mario Miranda,75.0,185.0,74.0,Orthodox,1979-07-12,14-7-0,14,7,0,0,1.96,54.0,2.46,36.0,1.02,60.0,54.0,0.0,74.0,False
df2cf66d8c0123db,Noe Hernandez,,,,Orthodox,,5-5-0,5,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False
df5a77121ba84a5d,Alex Stiebling,74.0,205.0,,Southpaw,1976-12-26,19-11-1 (1 NC),19,11,1,1,1.77,42.0,1.45,52.0,0.35,66.0,66.0,0.7,75.97017938505194,True
df85d6ec3493d120,Joe Moreira,71.0,195.0,,Southpaw,1961-07-03,2-2-0,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.80413799666265,True
dfae5da5676e4194,Chris Dempsey,70.0,185.0,72.0,Orthodox,1987-09-08,11-5-0,11,5,0,0,2.25,32.0,2.82,65.0,2.64,23.0,16.0,0.0,72.0,False
e00a3dee329a51f7,Jamall Emmers,70.0,145.0,74.0,Orthodox,1989-07-24,22-8-0,22,8,0,0,5.1,49.0,3.92,57.0,2.59,53.0,81.0,0.3,74.0,False
e023fa2e648ea0f1,Steve Bosse,71.0,205.0,72.0,Orthodox,1981-07-29,12-2-0,12,2,0,0,5.99,52.0,5.38,50.0,0.92,33.0,100.0,0.0,72.0,False
e047d3b541afd4a7,Tahir Abdullayev,68.0,170.0,73.0,Orthodox,1997-02-02,20-3-0,20,3,0,0,2.56,42.0,2.42,51.0,2.07,33.0,100.0,0.0,73.0,False
e0664abaa023fd6f,Ding Meng,74.0,170.0,73.0,Orthodox,1994-09-27,35-10-0,35,10,0,0,3.8,45.0,4.33,51.0,0.5,50.0,0.0,0.0,73.0,False
e06fd1260ac865a7,Yoji Anjo,71.0,205.0,,Orthodox,1967-03-28,0-5-1,0,5,1,0,0.0,0.0,3.13,25.0,0.0,0.0,0.0,0.0,72.80413799666265,True
e091482fa6648261,Assuerio Silva,70.0,241.0,,Orthodox,1974-06-18,16-8-0 (1 NC),16,8,0,1,1.42,46.0,4.2,54.0,2.66,34.0,25.0,1.8,71.74879086719955,True
e09dbbd5fe3f0fe2,Curtis Stout,73.0,185.0,,Southpaw,1973-11-07,11-12-1,11,12,1,0,0.69,67.0,3.2,29.0,0.0,0.0,20.0,0.0,74.91483225558883,True
e0b0cf71e0d69dd0,Kanako Murata,61.0,115.0,62.0,Orthodox,1993-08-10,12-3-0,12,3,0,0,2.15,56.0,2.4,53.0,3.38,56.0,100.0,0.8,62.0,False
e0b74df14f52cd15,Mike Brown,66.0,145.0,70.0,Orthodox,1975-09-08,26-9-0,26,9,0,0,2.98,44.0,2.45,60.0,3.23,40.0,66.0,0.6,70.0,False
e0c6edcb5b5d0b90,Chepe Mariscal,67.0,145.0,69.0,Orthodox,1992-10-27,18-7-0 (1 NC),18,7,0,1,4.14,55.0,2.66,52.0,2.34,39.0,59.0,0.2,69.0,False
e0d3d9b564f95635,Lucas Rocha,63.0,125.0,64.0,Orthodox,2000-08-12,18-2-0,18,2,0,0,5.09,49.0,3.67,56.0,1.64,75.0,76.0,0.0,64.0,False
e0ec3c3b6b611f7e,Hermes Franca,66.0,155.0,71.0,Orthodox,1974-08-26,24-17-0 (1 NC),24,17,0,1,1.78,39.0,2.85,55.0,1.53,36.0,37.0,2.4,71.0,False
e0f7c4f3f67bc808,Wes Sims,82.0,260.0,,Orthodox,1979-08-04,24-14-1 (2 NC),24,14,1,2,0.98,51.0,2.95,37.0,0.0,0.0,40.0,2.3,84.41295642075669,True
e0f959f65d0406b4,Isabela de Padua,63.0,125.0,64.0,Orthodox,1991-09-04,5-2-0,5,2,0,0,1.0,35.0,2.07,50.0,2.0,66.0,0.0,1.0,64.0,False
e1147d3d2dabe1ce,Robert Whittaker,72.0,205.0,73.0,Orthodox,1990-12-20,28-9-0,28,9,0,0,4.41,43.0,3.4,59.0,0.71,38.0,80.0,0.0,73.0,False
e1248941344b3288,Alexander Volkanovski,66.0,145.0,71.0,Orthodox,1988-09-29,28-4-0,28,4,0,0,5.99,57.0,3.31,58.0,1.63,34.0,68.0,0.2,71.0,False
e132d47bd9efbbe0,Rafa Garcia,67.0,155.0,70.0,Orthodox,1994-08-05,19-4-0,19,4,0,0,4.28,44.0,4.42,61.0,3.22,45.0,77.0,0.4,70.0,False
e13abac8089a801a,Justin Tafa,72.0,264.0,74.0,Southpaw,1993-12-13,7-5-0 (1 NC),7,5,0,1,4.05,54.0,5.11,47.0,0.0,0.0,53.0,0.0,74.0,False
e14b5aa06eea9653,Abel Trujillo,68.0,155.0,70.0,Orthodox,1983-09-18,15-8-0 (1 NC),15,8,0,1,2.65,41.0,2.31,59.0,2.18,45.0,40.0,0.4,70.0,False
e17ac6410c8377f4,Bartosz Fabinski,72.0,170.0,75.0,Orthodox,1986-04-26,15-5-0,15,5,0,0,2.23,68.0,1.46,51.0,7.1,70.0,80.0,0.0,75.0,False
e18a19001a3f7c7d,Alptekin Ozkilic,65.0,125.0,65.0,Orthodox,1986-03-27,9-5-0,9,5,0,0,3.81,32.0,5.72,59.0,4.21,58.0,75.0,0.0,65.0,False
e1d40e8782d80bc2,William Gomis,72.0,145.0,73.0,Southpaw,1997-06-13,15-4-0,15,4,0,0,3.2,48.0,2.6,61.0,0.73,38.0,77.0,0.3,73.0,False
e25bcbcdaf6537a1,Reza Madadi,71.0,155.0,73.0,Orthodox,1978-06-20,14-6-0,14,6,0,0,2.51,46.0,3.31,66.0,3.17,33.0,89.0,0.5,73.0,False
e26882820f9e8df5,Mike Lullo,68.0,145.0,,Orthodox,1979-07-24,8-3-0,8,3,0,0,2.48,36.0,4.84,40.0,1.18,11.0,0.0,0.6,69.63809660827336,True
e26bd53b751d61d9,Jordan Williams,73.0,185.0,75.0,Southpaw,1990-10-13,9-6-0 (1 NC),9,6,0,1,5.83,50.0,5.46,35.0,1.11,50.0,85.0,0.0,75.0,False
e2b8186b618b00c4,Shamar Bailey,69.0,155.0,75.0,Southpaw,1982-09-22,16-11-0,16,11,0,0,1.56,20.0,3.91,69.0,1.5,33.0,37.0,0.0,75.0,False
e2be0c1a9b886d92,MarQuel Mederos,70.0,155.0,69.0,Orthodox,1996-11-30,11-1-1,11,1,1,0,5.46,58.0,4.58,52.0,0.23,8.0,82.0,0.0,69.0,False
e2ccd9a9ace60de7,Aleksei Kunchenko,68.0,170.0,70.0,Orthodox,1984-05-02,20-2-0,20,2,0,0,3.67,44.0,2.83,63.0,0.25,33.0,80.0,0.0,70.0,False
e2f6b2769aaedd6c,Serghei Spivac,75.0,260.0,78.0,Orthodox,1995-01-24,18-6-0,18,6,0,0,3.57,47.0,4.23,52.0,3.82,59.0,63.0,0.5,78.0,False
e361e5c858af6ff1,Alex Karalexis,68.0,155.0,66.0,Orthodox,1977-09-20,10-6-0,10,6,0,0,2.57,42.0,2.39,54.0,2.7,45.0,86.0,0.9,66.0,False
e363b21261814830,Marcos Vinicius,69.0,125.0,,Orthodox,1979-12-05,23-11-1,23,11,1,0,1.93,49.0,2.91,47.0,0.0,0.0,25.0,0.5,70.69344373773646,True
e375cb5caf4717b6,Piera Rodriguez,63.0,115.0,63.0,Orthodox,1992-11-11,12-2-0,12,2,0,0,4.04,46.0,3.13,53.0,4.04,50.0,81.0,0.0,63.0,False
e3779ef06e98f185,Keith Berish,72.0,205.0,,Orthodox,1985-11-14,5-1-0 (1 NC),5,1,0,1,3.58,36.0,4.81,62.0,1.76,40.0,0.0,0.0,73.85948512612573,True
e3964ece586e0635,Jacqueline Cavalcanti,68.0,135.0,70.0,Orthodox,1997-08-29,10-2-0,10,2,0,0,5.3,46.0,2.98,68.0,0.0,0.0,85.0,0.0,70.0,False
e3b30b573e7f0d19,Adrian Luna Martinetti,68.0,135.0,71.0,Orthodox,1995-08-20,17-2-0,17,2,0,0,8.8,58.0,9.3,47.0,2.0,33.0,100.0,0.0,71.0,False
e4277e87a789d687,Dustin Jacoby,75.0,205.0,76.0,Orthodox,1988-04-04,22-9-1,22,9,1,0,5.4,48.0,3.92,57.0,0.32,25.0,62.0,0.0,76.0,False
e45cfa47f504033a,Jason Gonzalez,74.0,155.0,74.0,Southpaw,1990-02-28,11-5-0,11,5,0,0,3.06,39.0,3.13,58.0,0.0,0.0,30.0,1.0,74.0,False
e463ce0a2ca474f4,Ryan Gandra,73.0,185.0,74.0,Orthodox,1995-05-08,10-1-0,10,1,0,0,11.71,50.0,2.3,73.0,0.0,0.0,100.0,0.0,74.0,False
e4770d5ed44a3970,Brian Gassaway,73.0,170.0,,Orthodox,1972-08-07,29-20-2 (1 NC),29,20,2,1,0.34,26.0,3.65,44.0,0.0,0.0,42.0,0.0,74.91483225558883,True
e4a47b07044ddd72,Ignacio Bahamondes,75.0,155.0,75.0,Orthodox,1997-08-27,17-7-0,17,7,0,0,5.99,46.0,4.07,55.0,0.0,0.0,70.0,0.6,75.0,False
e4a9dbade7c7e1a7,Rolles Gracie,76.0,242.0,,Orthodox,1978-07-14,8-4-0,8,4,0,0,2.3,32.0,3.38,55.0,2.3,10.0,0.0,0.0,78.08087364397812,True
e4aaaa34535e32b6,Nick Denis,67.0,135.0,,Orthodox,1983-10-11,11-3-0,11,3,0,0,6.54,53.0,5.42,36.0,2.8,100.0,80.0,0.0,68.58274947881027,True
e4ba58725825412d,Dan Argueta,67.0,135.0,68.0,Southpaw,1993-08-13,9-3-0 (2 NC),9,3,0,2,2.48,43.0,3.44,50.0,4.36,35.0,55.0,1.4,68.0,False
e4bde462b043d3e1,Sanae Kikuta,69.0,200.0,,Orthodox,1971-09-10,31-9-3 (1 NC),31,9,3,1,0.7,45.0,0.9,52.0,1.6,63.0,25.0,1.8,70.69344373773646,True
e4d2564ea0e34e2b,Mehdi Baghdad,73.0,155.0,,Orthodox,1985-04-13,11-5-0,11,5,0,0,3.13,30.0,4.56,46.0,0.0,0.0,33.0,0.0,74.91483225558883,True
e4e0f310b3cf23a8,Alex Torres,70.0,145.0,,Orthodox,1988-05-29,5-4-0,5,4,0,0,2.47,37.0,2.73,69.0,2.0,22.0,50.0,0.0,71.74879086719955,True
e4faa79383c9f214,Ernesta Kareckaite,69.0,125.0,71.0,Orthodox,1998-07-05,6-2-1,6,2,1,0,7.28,42.0,6.47,49.0,0.75,60.0,81.0,0.0,71.0,False
e5010b1b94ca5755,Paul Felder,71.0,155.0,70.0,Orthodox,1984-04-25,17-6-0,17,6,0,0,3.7,44.0,3.44,48.0,0.29,28.0,64.0,0.2,70.0,False
e503aa5c252a1b4d,Dustin Neace,69.0,145.0,69.0,,1986-09-12,25-21-1 (1 NC),25,21,1,1,2.08,32.0,2.66,56.0,0.0,0.0,0.0,1.7,69.0,False
e50cd77732d39967,Aisling Daly,62.0,115.0,64.0,Orthodox,1987-12-24,16-6-0,16,6,0,0,2.92,52.0,1.4,55.0,2.15,41.0,33.0,0.9,64.0,False
e51e5cb722bd47a8,Patrick Cummins,74.0,205.0,76.0,Orthodox,1980-11-16,10-7-0,10,7,0,0,4.26,50.0,3.35,55.0,4.49,41.0,28.0,0.1,76.0,False
e51ee8ded927fc51,Chris de la Rocha,75.0,250.0,80.0,Orthodox,1979-05-15,5-3-0,5,3,0,0,4.08,45.0,6.37,43.0,2.02,30.0,33.0,1.0,80.0,False
e51fcd9cd84c0b93,Michel Prazeres,66.0,170.0,67.0,Orthodox,1981-07-25,26-4-0,26,4,0,0,2.38,47.0,2.51,57.0,3.94,36.0,47.0,0.6,67.0,False
e530df53922f413e,Luis Pajuelo,70.0,145.0,69.0,Orthodox,1994-12-18,8-2-0,8,2,0,0,6.03,57.0,8.2,52.0,0.0,0.0,66.0,0.0,69.0,False
e5549c82bfb5582d,Alex Pereira,76.0,205.0,79.0,Orthodox,1987-07-07,13-4-0,13,4,0,0,5.01,61.0,3.72,52.0,0.11,50.0,80.0,0.2,79.0,False
e564146b9cf6dbef,Felipe Franco,73.0,205.0,76.0,Orthodox,2001-01-22,10-2-0,10,2,0,0,1.81,50.0,2.55,38.0,3.02,37.0,87.0,0.0,76.0,False
e56cee1ad697db04,Steven Asplund,77.0,260.0,78.0,Orthodox,1998-07-16,7-2-0,7,2,0,0,10.05,51.0,6.64,50.0,0.0,0.0,100.0,0.0,78.0,False
e56daf7725a0b5ab,Justin Edwards,70.0,155.0,70.0,Orthodox,1983-01-26,9-5-0,9,5,0,0,2.68,42.0,3.32,51.0,2.14,26.0,27.0,1.0,70.0,False
e56df3c1d8b4b1cc,Homer Moore,70.0,205.0,,Orthodox,1971-11-27,26-9-2,26,9,2,0,0.68,50.0,0.68,0.0,5.07,66.0,0.0,0.0,71.74879086719955,True
e57fdbea1b828202,Jake Hecht,72.0,170.0,73.0,Orthodox,1984-02-09,11-4-0,11,4,0,0,3.26,47.0,2.76,56.0,2.04,37.0,40.0,0.0,73.0,False
e5864a42c80294f6,Josiah Harrell,67.0,170.0,68.0,Southpaw,1998-11-13,11-1-0,11,1,0,0,2.32,50.0,10.94,29.0,0.0,0.0,0.0,0.0,68.0,False
e5bda12faabfc850,Luis Henrique,74.0,243.0,74.0,Orthodox,1993-08-21,10-5-0 (1 NC),10,5,0,1,1.81,43.0,2.22,47.0,3.09,36.0,50.0,1.0,74.0,False
e5c38954c006f15c,Yuki Sasaki,74.0,185.0,,Orthodox,1976-09-12,25-22-2,25,22,2,0,1.09,43.0,1.2,57.0,0.43,100.0,66.0,0.0,75.97017938505194,True
e5c9de15bb58b1c6,Evan Dunham,70.0,155.0,70.0,Southpaw,1981-12-18,18-9-1,18,9,1,0,5.33,39.0,3.54,61.0,1.82,33.0,79.0,1.0,70.0,False
e5ca2bc2451a5956,Tina Lahdemaki,62.0,115.0,,Orthodox,1988-05-28,5-1-0,5,1,0,0,1.93,20.0,4.67,57.0,0.0,0.0,16.0,0.0,63.306013831494795,True
e5d03e4d966126bd,Jason High,68.0,155.0,73.0,Southpaw,1981-10-12,21-6-0,21,6,0,0,1.28,42.0,1.56,48.0,2.36,63.0,37.0,2.8,73.0,False
e5ecaf884b6da2bc,Chris Clements,70.0,170.0,70.0,Orthodox,1976-02-09,12-6-0 (1 NC),12,6,0,1,3.2,49.0,2.37,44.0,0.0,0.0,32.0,0.3,70.0,False
e6147d5ab3685899,Donny Walker,69.0,135.0,,,1980-01-04,15-10-0,15,10,0,0,1.81,37.0,3.85,46.0,0.0,0.0,57.0,1.7,70.69344373773646,True
e62b36885ecdac27,Allan Goes,72.0,205.0,,Orthodox,1971-04-20,10-5-2,10,5,2,0,0.64,52.0,1.35,41.0,1.75,40.0,0.0,2.6,73.85948512612573,True
e64b96c07d7ce999,Li Jingliang,72.0,170.0,71.0,Orthodox,1988-03-20,19-9-0,19,9,0,0,4.46,42.0,3.95,56.0,1.19,41.0,60.0,0.0,71.0,False
e6666480a830f764,YiSak Lee,72.0,185.0,72.0,Orthodox,2000-01-01,8-2-0,8,2,0,0,2.73,40.0,5.73,47.0,0.0,0.0,0.0,0.0,72.0,False
e6679e38e7fab7a8,Jamie Siraj,67.0,135.0,66.0,Orthodox,1994-06-28,14-4-0,14,4,0,0,2.21,25.0,7.73,38.0,0.0,0.0,0.0,0.0,66.0,False
e670f8cc2969a789,Sherman Pendergarst,73.0,235.0,,Orthodox,1967-08-01,11-18-0 (1 NC),11,18,0,1,1.23,36.0,3.08,16.0,4.62,100.0,0.0,0.0,74.91483225558883,True
e6c5908910cc26e4,Lavar Johnson,76.0,240.0,82.0,Orthodox,1977-06-11,18-10-0,18,10,0,0,5.39,55.0,2.54,55.0,0.61,66.0,54.0,0.6,82.0,False
e70de1859b7ee78e,Sultan Aliev,71.0,170.0,74.0,Orthodox,1984-09-17,15-3-0,15,3,0,0,1.41,45.0,2.2,56.0,1.76,38.0,100.0,0.0,74.0,False
e741536153227386,Sean Alvarez,72.0,235.0,,Orthodox,1971-07-14,4-3-0,4,3,0,0,0.89,37.0,3.25,47.0,0.0,0.0,0.0,0.0,73.85948512612573,True
e76d9f656ceb82ab,Aleksandra Albu,62.0,115.0,63.0,Orthodox,1990-07-14,3-2-0,3,2,0,0,4.83,47.0,5.56,38.0,2.27,50.0,77.0,0.4,63.0,False
e780ccc79a209985,John Dowdy,,,,,,0-1-0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False
e78f601035d677f2,Justin Wren,74.0,265.0,,Orthodox,1987-04-27,13-2-0,13,2,0,0,3.43,35.0,2.07,64.0,0.0,0.0,100.0,0.0,75.97017938505194,True
e7bba7ce4d6c7b07,Casey Kenney,67.0,135.0,68.0,Southpaw,1991-03-20,16-4-1,16,4,1,0,4.85,42.0,4.67,58.0,1.09,35.0,61.0,0.4,68.0,False
e7e01e266a9d4342,Ronnie Lawrence,68.0,135.0,68.0,Switch,1992-06-13,8-2-0 (1 NC),8,2,0,1,2.78,56.0,1.75,52.0,6.75,77.0,45.0,0.2,68.0,False
e7ec11096eac0282,Adrian Serrano,68.0,170.0,,,1963-12-23,56-29-4,56,29,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.63809660827336,True
e7f51d9f9e9259e7,Thomas Gifford,73.0,155.0,75.0,Orthodox,1992-07-26,14-9-0 (2 NC),14,9,0,2,3.97,37.0,6.45,37.0,0.5,33.0,33.0,0.0,75.0,False
e7fe5315b1efeb92,Guto Inocente,75.0,205.0,,Orthodox,1986-05-29,7-4-0,7,4,0,0,4.13,66.0,2.92,54.0,0.67,33.0,66.0,0.7,77.02552651451502,True
e803242fb2e41112,Islam Dulatov,75.0,170.0,75.0,Orthodox,1998-08-02,12-1-0,12,1,0,0,8.78,54.0,4.24,50.0,2.2,100.0,100.0,0.0,75.0,False
e81dd0bb8a64b550,Charlie Ward,71.0,170.0,,Orthodox,1980-12-17,3-3-0,3,3,0,0,1.64,19.0,7.21,53.0,0.0,0.0,0.0,0.0,72.80413799666265,True
e82d5f54daa85a7e,Joe Merritt,72.0,170.0,,Orthodox,1984-03-07,7-2-0,7,2,0,0,1.53,58.0,0.73,66.0,0.0,0.0,68.0,0.0,73.85948512612573,True
e86bc32f5997a8f7,Forrest Petz,69.0,170.0,71.0,Orthodox,1975-09-22,26-10-0,26,10,0,0,2.27,29.0,2.2,57.0,1.3,100.0,66.0,0.0,71.0,False
e872e9a9a902c045,Katlyn Cerminara,69.0,125.0,68.0,Orthodox,1988-12-28,18-6-0,18,6,0,0,4.58,34.0,4.48,62.0,0.31,15.0,50.0,0.3,68.0,False
e87a13e02c01331d,Ali AlQaisi,66.0,135.0,68.0,Orthodox,1990-09-23,8-5-0,8,5,0,0,2.43,42.0,1.97,56.0,3.5,29.0,60.0,1.0,68.0,False
e8b731feff72294b,Alexa Grasso,65.0,125.0,66.0,Orthodox,1993-08-09,17-5-1,17,5,1,0,4.11,41.0,3.71,58.0,0.4,35.0,54.0,0.7,66.0,False
e8c170a64dc920ac,Tulio Palhares,,180.0,,,,2-16-0,2,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False
e8efeb9cf33b1941,Cesar Marscucci,,,,,,3-2-0,3,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False
e8fb8e53bc2e29d6,Marcus Bossett,73.0,215.0,,Orthodox,,1-3-0,1,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.91483225558883,True
e8fe9c15d348e778,Daniel Barez,66.0,125.0,66.0,Orthodox,1988-12-10,17-8-0,17,8,0,0,4.6,48.0,6.93,50.0,1.71,29.0,80.0,0.5,66.0,False
e90a2f22417af68e,Azamat Murzakanov,70.0,205.0,71.0,Southpaw,1989-04-12,16-1-0,16,1,0,0,4.4,56.0,3.2,56.0,0.68,20.0,88.0,0.2,71.0,False
e9213f53ddeca978,Dhiego Lima,74.0,170.0,75.0,Orthodox,1989-01-31,17-9-0,17,9,0,0,3.12,39.0,3.88,58.0,1.26,34.0,73.0,0.6,75.0,False
e92901944ce91909,Askar Mozharov,75.0,205.0,74.0,Orthodox,1994-10-26,19-13-0,19,13,0,0,0.43,18.0,4.07,13.0,0.0,0.0,33.0,0.0,74.0,False
e93b04e308913c2e,Dooho Choi,70.0,145.0,70.0,Orthodox,1991-04-10,17-4-1,17,4,1,0,5.0,55.0,4.43,57.0,1.26,53.0,59.0,0.5,70.0,False
e94085e821bd81de,Sam Hughes,65.0,115.0,64.0,Orthodox,1992-06-28,11-7-0,11,7,0,0,4.41,47.0,4.69,58.0,1.12,29.0,63.0,0.2,64.0,False
e979c76341f19b22,Tom Duquesnoy,67.0,135.0,68.0,Orthodox,1993-06-21,16-2-0 (1 NC),16,2,0,1,3.83,45.0,5.3,62.0,0.42,25.0,46.0,0.0,68.0,False
e983c62faf677ab2,Pedro Nobre,65.0,135.0,,,1986-02-13,18-4-2 (1 NC),18,4,2,1,1.37,30.0,9.16,35.0,0.0,0.0,0.0,0.0,66.47205521988408,True
