fight_id,event_name,event_date,weight_class,method,round,time_sec,scheduled_rounds,time_format_raw,has_stats,fighter_id,fighter_name,opponent_id,opponent_name,result,is_win,kd,sig_str_landed,sig_str_attempted,sig_str_pct,total_str_landed,total_str_attempted,td_landed,td_attempted,td_pct,sub_att,rev,ctrl_sec,opp_kd,opp_sig_str_landed,opp_sig_str_attempted,opp_sig_str_pct,opp_total_str_landed,opp_total_str_attempted,opp_td_landed,opp_td_attempted,opp_td_pct,opp_sub_att,opp_rev,opp_ctrl_sec,pf_total_fights,pf_wins,pf_win_pct,pf_win_pct_last5,pf_win_streak,pf_days_since_last,pf_fights_last_365d,pf_fights_last_730d,car_sig_str_landed,r5_sig_str_landed,car_sig_str_attempted,r5_sig_str_attempted,car_total_str_landed,r5_total_str_landed,car_total_str_attempted,r5_total_str_attempted,car_td_landed,r5_td_landed,car_td_attempted,r5_td_attempted,car_kd,r5_kd,car_sub_att,r5_sub_att,car_rev,r5_rev,car_ctrl_sec,r5_ctrl_sec,car_opp_sig_str_landed,r5_opp_sig_str_landed,car_opp_sig_str_attempted,r5_opp_sig_str_attempted,car_opp_total_str_landed,r5_opp_total_str_landed,car_opp_total_str_attempted,r5_opp_total_str_attempted,car_opp_td_landed,r5_opp_td_landed,car_opp_td_attempted,r5_opp_td_attempted,car_opp_kd,r5_opp_kd,car_opp_sub_att,r5_opp_sub_att,car_opp_rev,r5_opp_rev,car_opp_ctrl_sec,r5_opp_ctrl_sec,car_sig_str_acc,car_sig_str_att_pervol,car_td_acc,car_td_att_pervol,car_opp_sig_str_acc,car_opp_sig_str_att_pervol,car_str_def,car_opp_td_acc,car_opp_td_att_pervol,car_td_def,r5_sig_str_acc,r5_td_acc,trend_sig_str_acc,trend_td_acc,trend_td_attempts,trend_sig_output,trend_damage_absorbed,trend_winpct,pf_ko_losses,pf_sub_losses,pf_dec_losses,pf_fights_since_ko_loss,pf_fights_since_finish_loss,pf_ever_ko_loss,pf_ever_finish_loss,pf_career_damage_absorbed,pf_damage_absorbed_per_fight,pf_pct_reach_r3,pf_late_win_rate,pf_avg_fight_duration,pf_elo,this_opp_elo,pf_sos_avg_opp_elo,pf_sos_opp_elo_last5,car_td_def_qadj,car_str_def_qadj,height_in,weight_lbs,reach_in,reach_in_imputed,reach_imputed,stance,dob,age_at_fight,reach_use
6fd1edb58d271f7c,UFC Fight Night: Magny vs. Prates,2024-11-09,Bantamweight,Submission,1,259,3.0,3 Rnd (5-5-5),True,da22387a0407a2dc,Da'Mon Blackshear,bf7ad5628363eec9,Cody Stamann,win,1.0,0.0,20.0,44.0,45.0,21.0,46.0,0.0,0.0,,3.0,0.0,79.0,0.0,13.0,33.0,39.0,13.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,6,2.0,0.3333333333333333,0.4,-1.0,119.0,1.0,5.0,41.333333333333336,44.2,87.66666666666667,91.4,59.166666666666664,63.0,108.66666666666667,112.2,1.5,1.6,4.0,3.8,0.0,0.0,0.5,0.4,0.6666666666666666,0.4,146.66666666666666,129.8,40.0,35.4,77.5,63.0,51.833333333333336,45.8,91.5,74.0,1.1666666666666667,1.2,3.5,4.0,0.16666666666666666,0.2,0.5,0.4,0.3333333333333333,0.2,148.66666666666666,120.0,0.4714828897338403,87.66666666666667,0.375,4.0,0.5161290322580645,77.5,0.4838709677419355,0.3333333333333333,3.5,0.6666666666666667,0.48358862144420134,0.42105263157894735,-0.012105731710361056,-0.046052631578947345,0.20000000000000018,-2.866666666666667,-4.600000000000001,-0.06666666666666671,1.0,0.0,2.0,1.0,1.0,1,1,240.0,40.0,0.5,0.0,229.83333333333334,1489.4111514799708,1514.0687558926838,1519.970216454508,1525.4247495360264,0.675542318424226,0.4903129730498414,70.0,135.0,72.0,72.0,False,Switch,1994-08-12,30.245037645448324,72.0
ab1aa23060d4e87b,UFC Fight Night: Vettori vs. Dolidze 2,2025-03-15,Bantamweight,Submission,2,249,3.0,3 Rnd (5-5-5),True,da22387a0407a2dc,Da'Mon Blackshear,700a674c042b7a96,Cody Gibson,win,1.0,0.0,13.0,39.0,33.0,46.0,74.0,0.0,1.0,0.0,3.0,1.0,212.0,0.0,45.0,71.0,63.0,53.0,82.0,1.0,5.0,20.0,0.0,0.0,162.0,7,3.0,0.42857142857142855,0.6,-2.0,126.0,2.0,5.0,38.285714285714285,39.0,81.42857142857143,76.8,53.714285714285715,49.0,99.71428571428571,88.6,1.2857142857142858,1.4,3.4285714285714284,2.6,0.0,0.0,0.8571428571428571,0.8,0.5714285714285714,0.2,137.0,114.0,36.142857142857146,26.4,71.14285714285714,50.4,46.285714285714285,33.2,83.14285714285714,57.6,1.0,0.6,3.142857142857143,3.0,0.14285714285714285,0.2,0.42857142857142855,0.4,0.2857142857142857,0.2,127.42857142857143,54.4,0.47017543859649125,81.42857142857143,0.375,3.4285714285714284,0.5080321285140562,71.14285714285714,0.4919678714859438,0.3181818181818182,3.142857142857143,0.6818181818181819,0.5078125,0.5384615384615384,-0.037637061403508754,-0.16346153846153844,0.8285714285714283,-0.7142857142857153,-9.742857142857147,-0.17142857142857143,1.0,0.0,2.0,2.0,2.0,1,1,253.0,36.142857142857146,0.42857142857142855,0.0,234.0,1506.544773496711,1477.6422672054066,1519.127150659962,1528.2385007145633,0.6905123412090737,0.49824116721779205,70.0,135.0,72.0,72.0,False,Switch,1994-08-12,30.590006844626966,72.0
7d51649373d42571,UFC Fight Night: Machado Garry vs. Prates,2025-04-26,Bantamweight,Decision - Unanimous,3,300,3.0,3 Rnd (5-5-5),True,da22387a0407a2dc,Da'Mon Blackshear,1897b7b913736a7c,Alatengheili,win,1.0,0.0,125.0,273.0,45.0,127.0,275.0,0.0,0.0,,0.0,0.0,0.0,0.0,61.0,190.0,32.0,61.0,191.0,0.0,1.0,0.0,0.0,0.0,18.0,8,4.0,0.5,0.6,1.0,42.0,3.0,6.0,35.125,28.4,76.125,57.6,52.75,41.2,96.5,71.8,1.125,1.2,3.125,2.4,0.0,0.0,1.125,1.4,0.625,0.2,146.375,129.6,37.25,29.8,71.125,51.8,47.125,37.6,83.0,60.6,1.0,0.6,3.375,3.2,0.125,0.2,0.375,0.2,0.25,0.0,131.75,81.6,0.4614121510673235,76.125,0.36,3.125,0.523725834797891,71.125,0.47627416520210897,0.2962962962962963,3.375,0.7037037037037037,0.4930555555555556,0.5,-0.03164340448823211,-0.14,0.7250000000000001,6.725000000000001,-7.449999999999999,-0.09999999999999998,1.0,0.0,2.0,3.0,3.0,1,1,298.0,37.25,0.375,0.0,235.875,1521.2168257296225,1543.1217017373506,1513.9415402281425,1526.6635434226025,0.710244179366289,0.4807008288246357,70.0,135.0,72.0,72.0,False,Switch,1994-08-12,30.704996577686515,72.0
017a825c7820d12e,UFC Fight Night: Whittaker vs. De Ridder,2025-07-26,Bantamweight,Decision - Unanimous,3,300,3.0,3 Rnd (5-5-5),True,da22387a0407a2dc,Da'Mon Blackshear,113df4fde64735c6,Davey Grant,loss,0.0,0.0,33.0,74.0,44.0,36.0,78.0,1.0,5.0,20.0,1.0,0.0,232.0,0.0,66.0,130.0,50.0,66.0,133.0,0.0,0.0,,0.0,0.0,19.0,9,5.0,0.5555555555555556,0.6,2.0,91.0,3.0,6.0,45.111111111111114,49.8,98.0,106.2,61.0,60.6,116.33333333333333,117.6,1.0,0.8,2.7777777777777777,1.6,0.0,0.0,1.0,1.2,0.5555555555555556,0.2,130.11111111111111,94.2,39.888888888888886,40.4,84.33333333333333,87.4,48.666666666666664,46.6,95.0,94.6,0.8888888888888888,0.6,3.111111111111111,3.4,0.1111111111111111,0.2,0.3333333333333333,0.2,0.2222222222222222,0.0,119.11111111111111,85.2,0.4603174603174603,98.0,0.36,2.7777777777777777,0.47299077733860345,84.33333333333333,0.5270092226613965,0.2857142857142857,3.111111111111111,0.7142857142857143,0.4689265536723164,0.5,-0.008609093354856101,-0.14,1.1777777777777776,-4.688888888888883,0.5111111111111128,-0.0444444444444444,1.0,0.0,2.0,4.0,4.0,1,1,359.0,39.888888888888886,0.4444444444444444,0.1111111111111111,243.0,1538.2242480804812,1526.3604862459295,1517.1837803958322,1535.2878837700728,0.7224684668551581,0.5330465631605908,70.0,135.0,72.0,72.0,False,Switch,1994-08-12,30.954140999315538,72.0
1aedd959f1523a27,UFC Fight Night: Dern vs. Yan,2022-10-01,Featherweight,Submission,1,30,3.0,3 Rnd (5-5-5),True,da4628f173337902,Don Shainis,94426bb170c88115,Sodiq Yusuff,loss,0.0,0.0,3.0,3.0,100.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,9.0,9.0,100.0,9.0,9.0,0.0,0.0,,1.0,0.0,2.0,0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,1500.0,1567.2144980634957,,,,,66.0,145.0,67.0,67.0,False,Orthodox,1990-09-16,32.04106776180698,67.0
28af78600d6580f1,UFC 284: Makhachev vs. Volkanovski,2023-02-11,Featherweight,Decision - Unanimous,3,300,3.0,3 Rnd (5-5-5),True,da4628f173337902,Don Shainis,a9da3158dd2c2b5a,Jack Jenkins,loss,0.0,0.0,50.0,102.0,49.0,128.0,187.0,1.0,3.0,33.0,2.0,2.0,136.0,0.0,82.0,123.0,66.0,100.0,150.0,4.0,5.0,80.0,0.0,0.0,360.0,1,0.0,0.0,0.0,0.0,133.0,1.0,1.0,3.0,3.0,3.0,3.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,9.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0,1,9.0,9.0,0.0,0.0,30.0,1487.0572957263948,1500.0,1567.2144980634957,1567.2144980634957,,0.0,66.0,145.0,67.0,67.0,False,Orthodox,1990-09-16,32.40520191649555,67.0
e45feb9866eb2da7,UFC 12: Judgement Day,1997-02-07,Lightweight,Decision - Unanimous,2,180,1.0,1 Rnd + OT (12-3),True,da6dfd09cca1d705,Wallid Ismail,6420efac0578988b,Yoshiki Takahashi,loss,0.0,0.0,1.0,17.0,5.0,19.0,38.0,1.0,10.0,10.0,0.0,0.0,,0.0,20.0,43.0,46.0,72.0,99.0,1.0,1.0,100.0,0.0,0.0,,0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,1500.0,1500.0,,,,,67.0,205.0,,68.58274947881027,True,Orthodox,1968-02-23,28.958247775496236,68.58274947881027
36f38c2534ef646b,UFC Fight Night: Santos vs. Hill,2022-08-06,Heavyweight,KO/TKO,2,36,3.0,3 Rnd + OT (5-5-5-5),True,da7f113b5ea39c43,Mohammed Usman,56f7d7ee06be4aab,Zac Pauga,win,1.0,1.0,12.0,40.0,30.0,13.0,41.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,32.0,50.0,64.0,33.0,51.0,0.0,0.0,,0.0,0.0,0.0,0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,1500.0,1500.0,,,,,74.0,239.0,79.0,79.0,False,Orthodox,1989-04-01,33.347022587268995,79.0
8beab5f941dae8e0,UFC Fight Night: Pavlovich vs. Blaydes,2023-04-22,Heavyweight,Decision - Unanimous,3,300,3.0,3 Rnd (5-5-5),True,da7f113b5ea39c43,Mohammed Usman,c15fa95b9a12fde4,Junior Tafa,win,1.0,0.0,7.0,29.0,24.0,79.0,133.0,2.0,12.0,16.0,0.0,0.0,723.0,0.0,22.0,61.0,36.0,37.0,78.0,0.0,0.0,,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,259.0,1.0,1.0,12.0,12.0,40.0,40.0,13.0,13.0,41.0,41.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,32.0,32.0,50.0,50.0,33.0,33.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,40.0,0.0,1.0,0.64,50.0,0.36,,0.0,,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,32.0,32.0,0.0,0.0,36.0,1516.0,1500.0,1500.0,1500.0,,0.36,74.0,239.0,79.0,79.0,False,Orthodox,1989-04-01,34.05612594113621,79.0
49ede01b061cfae3,UFC Fight Night: Fiziev vs. Gamrot,2023-09-23,Heavyweight,Decision - Unanimous,3,300,3.0,3 Rnd (5-5-5),True,da7f113b5ea39c43,Mohammed Usman,92fa1401b7927da3,Jake Collier,win,1.0,0.0,85.0,191.0,44.0,118.0,234.0,1.0,3.0,33.0,0.0,0.0,187.0,0.0,87.0,183.0,47.0,100.0,198.0,0.0,0.0,,2.0,0.0,53.0,2,2.0,1.0,1.0,1.0,154.0,1.0,2.0,9.5,9.5,34.5,34.5,46.0,46.0,87.0,87.0,1.0,1.0,6.5,6.5,0.5,0.5,0.0,0.0,0.0,0.0,362.5,362.5,27.0,27.0,55.5,55.5,35.0,35.0,64.5,64.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2753623188405797,34.5,0.15384615384615385,6.5,0.4864864864864865,55.5,0.5135135135135135,,0.0,,0.2753623188405797,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,54.0,27.0,0.5,0.5,168.0,1531.263693206478,1457.633940847249,1500.0,1500.0,,0.5135135135135135,74.0,239.0,79.0,79.0,False,Orthodox,1989-04-01,34.47775496235455,79.0
3223b7e196a07224,UFC Fight Night: Ribas vs. Namajunas,2024-03-23,Heavyweight,Decision - Unanimous,3,300,3.0,3 Rnd (5-5-5),True,da7f113b5ea39c43,Mohammed Usman,0d5cc0170c1a7e71,Mick Parkin,loss,0.0,0.0,57.0,167.0,34.0,57.0,168.0,0.0,0.0,,0.0,0.0,0.0,0.0,72.0,150.0,48.0,72.0,150.0,0.0,0.0,,0.0,0.0,0.0,3,3.0,1.0,1.0,2.0,182.0,2.0,3.0,34.666666666666664,34.666666666666664,86.66666666666667,86.66666666666667,70.0,70.0,136.0,136.0,1.0,1.0,5.333333333333333,5.333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,304.0,304.0,47.0,47.0,98.0,98.0,56.666666666666664,56.666666666666664,109.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,17.666666666666668,17.666666666666668,0.4,86.66666666666667,0.1875,5.333333333333333,0.47959183673469385,98.0,0.5204081632653061,,0.0,,0.4,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,141.0,47.0,0.6666666666666666,0.6666666666666666,212.0,1543.9227838339136,1531.961004875293,1485.8779802824163,1485.8779802824163,,0.5155086870367567,74.0,239.0,79.0,79.0,False,Orthodox,1989-04-01,34.97604380561259,79.0
836e9bc5c1f6acd3,UFC Fight Night: Lemos vs. Jandiroba,2024-07-20,Heavyweight,Decision - Unanimous,3,300,3.0,3 Rnd (5-5-5),True,da7f113b5ea39c43,Mohammed Usman,764d39074a352e33,Thomas Petersen,loss,0.0,0.0,63.0,185.0,34.0,63.0,185.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,138.0,55.0,98.0,164.0,2.0,5.0,40.0,0.0,0.0,61.0,4,3.0,0.75,0.75,3.0,119.0,2.0,4.0,40.25,40.25,106.75,106.75,66.75,66.75,144.0,144.0,0.75,0.75,4.0,4.0,0.25,0.25,0.0,0.0,0.0,0.0,228.0,228.0,53.25,53.25,111.0,111.0,60.5,60.5,119.25,119.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,13.25,13.25,0.3770491803278688,106.75,0.1875,4.0,0.4797297297297297,111.0,0.5202702702702703,,0.0,,0.3770491803278688,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0,0,213.0,53.25,0.75,0.5,234.0,1527.3721411046954,1483.96091897176,1497.3987364306354,1497.3987364306354,,0.5193680302034186,74.0,239.0,79.0,79.0,False,Orthodox,1989-04-01,35.30184804928131,79.0
a12d3a6c8aaf87ca,UFC Fight Night: Hill vs. Rountree Jr.,2025-06-21,Heavyweight,Decision - Unanimous,3,300,3.0,3 Rnd (5-5-5),True,da7f113b5ea39c43,Mohammed Usman,3329d692aea4dc28,Hamdy Abdelwahab,win,1.0,0.0,86.0,179.0,48.0,86.0,179.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,55.0,123.0,44.0,55.0,124.0,0.0,1.0,0.0,0.0,0.0,2.0,5,3.0,0.6,0.6,-1.0,336.0,1.0,3.0,44.8,44.8,122.4,122.4,66.0,66.0,152.2,152.2,0.6,0.6,3.4,3.4,0.2,0.2,0.0,0.0,0.0,0.0,182.4,182.4,57.8,57.8,116.4,116.4,68.0,68.0,128.2,128.2,0.4,0.4,1.0,1.0,0.0,0.0,0.4,0.4,0.0,0.0,22.8,22.8,0.3660130718954248,122.4,0.17647058823529413,3.4,0.4965635738831615,116.4,0.5034364261168385,0.4,1.0,0.6,0.3660130718954248,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,0,0,289.0,57.8,0.8,0.4,247.2,1509.38331944341,1516.8168762119767,1494.7111729388603,1494.7111729388603,0.5978844691755442,0.5016613673208317,74.0,239.0,79.0,79.0,False,Orthodox,1989-04-01,36.2217659137577,79.0
112e6a0ddce893e6,UFC Fight Night: Lewis vs. Browne,2017-02-19,Featherweight,Decision - Unanimous,3,300,3.0,3 Rnd (5-5-5),True,da816417a579a0bd,Gavin Tucker,b8aef0faf4ce9b31,Sam Sicilia,win,1.0,0.0,55.0,163.0,33.0,60.0,168.0,1.0,1.0,100.0,0.0,0.0,15.0,0.0,10.0,87.0,11.0,10.0,88.0,0.0,0.0,,0.0,0.0,26.0,0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,1500.0,1487.1517937614208,,,,,66.0,145.0,66.0,66.0,False,Southpaw,1986-06-17,30.677618069815196,66.0
f597d2e69ab7c270,UFC 215: Nunes vs Shevchenko 2,2017-09-09,Featherweight,Decision - Unanimous,3,300,3.0,3 Rnd (5-5-5),True,da816417a579a0bd,Gavin Tucker,814ff3018127e8fc,Ricky Glenn,loss,0.0,0.0,23.0,82.0,28.0,43.0,105.0,0.0,4.0,0.0,1.0,0.0,15.0,1.0,142.0,237.0,59.0,184.0,289.0,4.0,7.0,57.0,1.0,0.0,465.0,1,1.0,1.0,1.0,0.0,202.0,1.0,1.0,55.0,55.0,163.0,163.0,60.0,60.0,168.0,168.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10.0,10.0,87.0,87.0,10.0,10.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.3374233128834356,163.0,1.0,1.0,0.11494252873563218,87.0,0.8850574712643678,,0.0,,0.3374233128834356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,10.0,10.0,1.0,1.0,300.0,1515.408587803313,1501.1713770304304,1487.1517937614208,1487.1517937614208,,0.8774765373151678,66.0,145.0,66.0,66.0,False,Southpaw,1986-06-17,31.23066392881588,66.0
25c4013fc187762a,UFC 240: Holloway vs. Edgar,2019-07-27,Featherweight,Submission,3,197,3.0,3 Rnd (5-5-5),True,da816417a579a0bd,Gavin Tucker,a68575214ecad140,SeungWoo Choi,win,1.0,0.0,37.0,62.0,59.0,49.0,77.0,5.0,13.0,38.0,2.0,1.0,365.0,0.0,23.0,96.0,23.0,42.0,116.0,2.0,2.0,100.0,0.0,0.0,50.0,2,1.0,0.5,0.5,1.0,686.0,0.0,1.0,39.0,39.0,122.5,122.5,51.5,51.5,136.5,136.5,0.5,0.5,2.5,2.5,0.0,0.0,0.5,0.5,0.0,0.0,15.0,15.0,76.0,76.0,162.0,162.0,97.0,97.0,188.5,188.5,2.0,2.0,3.5,3.5,0.5,0.5,0.5,0.5,0.0,0.0,245.5,245.5,0.3183673469387755,122.5,0.2,2.5,0.4691358024691358,162.0,0.5308641975308642,0.5714285714285714,3.5,0.4285714285714286,0.3183673469387755,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0,0,152.0,76.0,1.0,0.5,300.0,1498.7533067580666,1484.0,1494.1615853959256,1494.1615853959256,0.4269033101131216,0.5287979273417679,66.0,145.0,66.0,66.0,False,Southpaw,1986-06-17,33.1088295687885,66.0
1308213458d8596b,UFC Fight Night: Lewis vs. Oleinik,2020-08-08,Featherweight,Submission,3,103,3.0,3 Rnd (5-5-5),True,da816417a579a0bd,Gavin Tucker,304a21d0595e1a08,Justin Jaynes,win,1.0,0.0,87.0,211.0,41.0,88.0,212.0,1.0,2.0,50.0,4.0,1.0,84.0,1.0,41.0,101.0,40.0,42.0,103.0,0.0,1.0,0.0,1.0,1.0,38.0,3,2.0,0.6666666666666666,0.6666666666666666,-1.0,378.0,0.0,1.0,38.333333333333336,38.333333333333336,102.33333333333333,102.33333333333333,50.666666666666664,50.666666666666664,116.66666666666667,116.66666666666667,2.0,2.0,6.0,6.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,131.66666666666666,131.66666666666666,58.333333333333336,58.333333333333336,140.0,140.0,78.66666666666667,78.66666666666667,164.33333333333334,164.33333333333334,2.0,2.0,3.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,180.33333333333334,180.33333333333334,0.3745928338762215,102.33333333333333,0.3333333333333333,6.0,0.4166666666666667,140.0,0.5833333333333333,0.6666666666666666,3.0,0.33333333333333337,0.3745928338762215,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0,0,175.0,58.333333333333336,1.0,0.6666666666666666,265.6666666666667,1514.0742999401891,1514.9711212666257,1490.7743902639504,1490.7743902639504,0.33128319783643345,0.5797455962137584,66.0,145.0,66.0,66.0,False,Southpaw,1986-06-17,34.143737166324435,66.0
87d0b767742d3239,UFC 256: Figueiredo vs. Moreno,2020-12-12,Featherweight,Decision - Unanimous,3,300,3.0,3 Rnd (5-5-5),True,da816417a579a0bd,Gavin Tucker,aa171d55d4b5208f,Billy Quarantillo,win,1.0,0.0,106.0,166.0,63.0,123.0,183.0,7.0,13.0,53.0,0.0,0.0,314.0,0.0,84.0,178.0,47.0,136.0,233.0,0.0,3.0,0.0,0.0,0.0,25.0,4,3.0,0.75,0.75,1.0,126.0,1.0,2.0,50.5,50.5,129.5,129.5,60.0,60.0,140.5,140.5,1.75,1.75,5.0,5.0,0.0,0.0,1.75,1.75,0.5,0.5,119.75,119.75,54.0,54.0,130.25,130.25,69.5,69.5,149.0,149.0,1.5,1.5,2.5,2.5,0.5,0.5,0.5,0.5,0.25,0.25,144.75,144.75,0.38996138996138996,129.5,0.35,5.0,0.4145873320537428,130.25,0.5854126679462572,0.6,2.5,0.4,0.38996138996138996,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0,0,216.0,54.0,1.0,0.75,225.0,1530.1155999968098,1545.957305131142,1496.8235730146193,1496.8235730146193,0.3991529528038985,0.5841729875488918,66.0,145.0,66.0,66.0,False,Southpaw,1986-06-17,34.48870636550308,66.0
d15a87087b6f1452,UFC Fight Night: Edwards vs. Muhammad,2021-03-13,Featherweight,KO/TKO,1,22,3.0,3 Rnd (5-5-5),True,da816417a579a0bd,Gavin Tucker,82a5152216251682,Dan Ige,loss,0.0,0.0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,4.0,25.0,1.0,4.0,0.0,0.0,,0.0,0.0,1.0,5,4.0,0.8,0.8,2.0,91.0,2.0,3.0,61.6,61.6,136.8,136.8,72.6,72.6,149.0,149.0,2.8,2.8,6.6,6.6,0.0,0.0,1.4,1.4,0.4,0.4,158.6,158.6,60.0,60.0,139.8,139.8,82.8,82.8,165.8,165.8,1.2,1.2,2.6,2.6,0.4,0.4,0.4,0.4,0.2,0.2,120.8,120.8,0.4502923976608187,136.8,0.42424242424242425,6.6,0.4291845493562232,139.8,0.5708154506437768,0.46153846153846156,2.6,0.5384615384615384,0.4502923976608187,0.42424242424242425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0,0,300.0,60.0,1.0,0.8,240.0,1546.8446323283224,1563.4397586591094,1506.6503194379238,1506.6503194379238,0.5408488326187418,0.5733461873683658,66.0,145.0,66.0,66.0,False,Southpaw,1986-06-17,34.7378507871321,66.0
79bfba62da6242a6,UFC Fight Night: Sandhagen vs. Font,2023-08-05,Featherweight,Submission,1,98,3.0,3 Rnd (5-5-5),True,da816417a579a0bd,Gavin Tucker,f166e93d04a8c274,Diego Lopes,loss,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0,1.0,100.0,0.0,0.0,39.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,,3.0,0.0,0.0,6,4.0,0.6666666666666666,0.6,3.0,875.0,0.0,0.0,51.5,50.8,114.16666666666667,104.4,60.666666666666664,60.8,124.33333333333333,115.6,2.3333333333333335,2.6,5.5,6.4,0.0,0.0,1.1666666666666667,1.4,0.3333333333333333,0.4,132.16666666666666,155.6,50.166666666666664,58.2,117.16666666666667,123.2,69.16666666666667,81.0,138.83333333333334,149.0,1.0,1.2,2.1666666666666665,2.6,0.5,0.6,0.3333333333333333,0.4,0.16666666666666666,0.2,100.83333333333333,115.8,0.4510948905109489,114.16666666666667,0.42424242424242425,5.5,0.42816500711237554,117.16666666666667,0.5718349928876245,0.46153846153846156,2.1666666666666665,0.5384615384615384,0.48659003831417624,0.40625,-0.03549514780322732,0.017992424242424254,-0.9000000000000004,0.7000000000000028,8.033333333333339,0.06666666666666665,1.0,0.0,1.0,1.0,1.0,1,1,301.0,50.166666666666664,0.8333333333333334,0.6666666666666666,203.66666666666666,1531.6082854791475,1488.3072211948945,1516.115225974788,1521.9079124174616,0.5442464913755648,0.5779784929747414,66.0,145.0,66.0,66.0,False,Southpaw,1986-06-17,37.13347022587269,66.0
e5261884b0a0ed39,UFC 53: Heavy Hitters,2005-06-04,Middleweight,KO/TKO,2,130,3.0,3 Rnd (5-5-5),True,da97d6c97d09c030,Charles McCarthy,22e47b53e4ceb27c,David Loiseau,loss,0.0,0.0,0.0,1.0,0.0,8.0,20.0,1.0,3.0,33.0,1.0,0.0,164.0,1.0,20.0,40.0,50.0,30.0,50.0,0.0,0.0,,0.0,0.0,172.0,0,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,1500.0,1515.2934708522419,,,,,70.0,185.0,71.0,71.0,False,Orthodox,1980-08-06,24.826830937713893,71.0
